,tweet_id,timestamp,text,rating_numerator,name,favorite_count,followers_count,retweet_count,jpg_url,breed,p1_conf,p1_dog,stage,retweet_p,favorite_p
245,835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,Ash,17791,3768838,3368,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,,0.341276,True,,0.08936441417752634,0.47205531253930255
246,835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,Lola,8467,3768838,1930,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,,0.736871,False,,0.05120941786301242,0.22465810416897727
247,835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,,28461,3768838,6493,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,0.663138,True,,0.1722812177121967,0.7551664465280811
248,835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,,24478,3768838,3425,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,,0.967066,False,,0.09087681667399873,0.6494840054149316
249,834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,Tucker,11791,3768838,1872,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,,0.330573,False,,0.04967048198940894,0.3128550497527355
250,834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,Tobi,22874,3768838,6132,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,,0.156276,True,,0.16270266856787158,0.6069244684966559
251,834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,,14939,3768838,2868,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,,0.262936,False,doggo,0.07609772561197908,0.396382120961421
252,834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,Chester,10482,3768839,1893,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,,0.468619,True,,0.050227669582064934,0.27812278529276524
253,834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,Wilson,22505,3768839,5442,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799,True,,0.14439460003465257,0.5971334938956002
254,834167344700198914,2017-02-21 22:26:07,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,Sunshine,17141,3768840,4111,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,0.991682,False,,0.10907865550142751,0.4548083760520479
255,834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,Lipton,14240,3768840,2504,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,,0.736759,False,,0.06643954107895268,0.3778350898419673
256,833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,Bentley,14594,3768840,2717,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,,0.494969,True,,0.07209114740875176,0.38722790036191507
257,833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,Charlie,16661,3768839,3886,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,,0.438054,True,,0.1031086761732194,0.44207247908440767
258,833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,Bronte,22501,3768840,3626,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144,True,,0.09620997442183801,0.5970272020037996
259,833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,Poppy,16193,3768840,2345,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,True,,0.06222073635389139,0.4296547478799843
260,833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,Gidget,22062,3768840,5490,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,True,pupper,0.14566816314834272,0.5853790556245423
261,832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,Rhino,14506,3768840,2508,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,True,doggo,0.06654567453115548,0.3848929644134535
263,832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,Willow,18356,3768840,4109,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,,0.160888,True,,0.10902558877532609,0.4870464121586483
264,832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,Orion,17310,3768840,3202,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,True,,0.08495982848834124,0.4592925144076161
265,832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,Eevee,13067,3768840,2533,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,True,,0.06720900860742297,0.34671145498349626
266,832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,Charlie,18715,3768841,3634,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,True,,0.09642221574218705,0.4965717577366623
267,832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,Smiley,12339,3768841,2657,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,,0.134081,True,doggo,0.07049912691992048,0.32739507981366156
270,832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,Miguel,13826,3768840,4720,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,True,doggo,0.12523747359930376,0.36685027753897753
271,831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,Emanuel,26297,3768840,6992,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,,0.153862,True,doggo,0.18552127445049404,0.6977478481442566
272,831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,Kuyu,30248,3768841,7409,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,True,,0.19658563468185575,0.8025809526058543
273,831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,Daisy,11439,3768842,2053,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,True,,0.05447296543606763,0.30351497887149426
274,831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,,7868,3768966,2226,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,0.530416,True,,0.05906129161154545,0.20875752129363864
275,831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,Dutch,9843,3768843,2620,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,,0.257415,True,,0.06951735585695663,0.26116768461832984
276,831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,Pete,10011,3768844,1737,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715,True,doggo,0.046088402703852956,0.265625215583346
277,831315979191906304,2017-02-14 01:35:49,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,,7087,3768843,1261,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,True,pupper,0.03345854417390164,0.18804179425887468
278,831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,Scooter,12777,3768843,2772,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,,0.369389,True,,0.07355042383033733,0.3390165098413492
279,831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,Tucker,13018,3768844,2338,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,,0.26332300000000003,True,,0.0620349369727163,0.3454109535974426
280,830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,Reggie,8705,3768844,1725,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,,0.451516,True,,0.04577000268517349,0.2309726802170639
281,830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,Lilly,73157,3768846,19188,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,True,,0.5091213596947183,1.9410981504683396
282,830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,Samson,10769,3768846,3441,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,,0.442713,True,,0.09130115690585394,0.285737331798646
284,829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,Mia,13402,3768846,2234,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,,0.394486,True,,0.0592754386886596,0.35559956549033844
285,829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,Leo,34779,3768846,12146,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,True,,0.32227371455347337,0.922802364437284
286,829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,,11484,3768846,2319,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,,0.315163,True,doggo,0.06153077095747611,0.3047086561775143
287,829374341691346946,2017-02-08 17:00:26,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,Astrid,37930,3768846,10647,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547,True,doggo,0.28250026665987416,1.0064088583083524
288,829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,Malcolm,26859,3768846,8486,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314,True,,0.22516176039031577,0.7126584636252052
289,829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,Dexter,58067,3768846,18527,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,,0.312221,True,,0.4915828346395687,1.5407103394513864
290,828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,Alfie,27990,3768848,6713,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,,0.765979,False,,0.17811808807359703,0.7426672553522986
291,828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,Fiona,40107,3768848,12811,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,,0.942911,False,,0.3399181925086923,1.0641713329908769
292,828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,,10437,3768848,1540,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209,True,,0.04086129236307753,0.2769281223334027
293,828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,Mutt,6873,3768848,1300,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,,0.908457,False,,0.03449329874805245,0.1823634171502804
294,828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,Bear,8368,3768848,1468,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,,0.13303299999999998,True,,0.03895089427857001,0.22203071071054073
295,828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,Doobert,13819,3768848,2540,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,,0.392535,True,doggo,0.06739459909234864,0.3666637656917976
296,828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,Beebop,8084,3768849,1210,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,True,,0.032105292623822286,0.21449519468675982
297,828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,Alexander,13706,3768849,3325,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047,True,,0.08822322146628851,0.3636654055389324
298,828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,Sailer,12887,3768851,3245,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,,0.272972,False,,0.0861005118005461,0.3419344516405663
299,828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,Brutus,11364,3768851,2441,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,True,,0.06476775017107335,0.3015242576583686
300,827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,Kona,22098,3768851,5958,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999,True,pupper,0.15808531565721223,0.586332545383195
301,827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,Boots,16917,3768851,3414,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,,0.285555,True,,0.0905846370684328,0.44886359264401804
302,827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,Tucker,8125,3768851,1080,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,,0.32563800000000004,True,,0.028655948457500705,0.21558294557147523
303,827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,Ralphie,17444,3768851,3490,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,,0.352486,True,,0.09260116677470136,0.46284663415985405
304,827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,Charlie,11609,3768851,2566,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,True,,0.06808441087217297,0.3080249126325238
305,826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,Loki,23675,3768851,5734,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,True,doggo,0.15214185968084173,0.6281755367882679
306,826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,Cupid,40170,3768851,11805,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,True,doggo,0.31322543661184804,1.0658420829053736
307,826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,Pawnd,11076,3768851,2701,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,True,,0.07166640442936056,0.29388267140303503
308,826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,Pilot,20201,3768851,4801,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,True,doggo,0.12738630420783414,0.5359989025833073
309,826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,,14564,3768851,2957,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048,True,,0.07845892554521258,0.3864307716065188
310,826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,,5340,3768851,1070,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058,True,doggo,0.02839061560141274,0.14168774515097574
311,826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,Ike,17239,3768851,3584,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,,0.997071,False,,0.09509529562192827,0.45740731061005063
312,825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,Mo,11481,3768851,2138,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,,0.995941,False,,0.056728164631607875,0.3046286520745978
313,825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,Toby,13974,3768851,2837,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999,True,,0.07527493127215695,0.3707761330973286
314,825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,,56199,3768851,19563,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495,True,puppo,0.5190706663648947,1.4911441179287799
315,825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,Sweet,20129,3768851,5223,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,,0.354823,True,,0.13858335073474648,0.5340885060194738
316,825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,Pablo,6991,3768851,1477,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454,True,puppo,0.0391896628441931,0.18549419969109948
318,824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,Scooter,16440,3768852,4042,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,True,,0.10724751197446862,0.43620709966854626
319,824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,Wilson,11068,3768852,1986,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,True,,0.05269509123733169,0.29367032719777797
320,824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,,12961,3768852,11791,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793,True,pupper,0.31285388760290933,0.34389782352822557
321,824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11.0,Nala,16567,3768853,4442,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,,0.58823,False,,0.11786079212959487,0.4395767094126516
322,823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,Cash,11712,3768853,3110,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,,0.23407600000000006,True,,0.08251847445363351,0.31075767614178634
323,823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,Winston,13786,3768855,2764,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,,0.203999,True,,0.07333792358687188,0.36578748718112
324,823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,Crawford,14336,3768855,3020,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,,0.280949,False,,0.08013043749361544,0.3803807787776394
325,823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,Wyatt,17363,3768855,4615,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,,0.990253,False,,0.1224509831235216,0.4606969490733923
327,822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,Albus,19071,3768855,3936,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,,0.331098,False,,0.10443490131618223,0.5060157527949469
328,822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,,132318,3768855,47958,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,,0.196015,True,puppo,1.2724819607015925,3.5108275590331814
329,822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,Hobbes,14526,3768855,2611,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,,0.332897,True,,0.06927833519729466,0.3854220976928006
331,822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,,16259,3768855,3409,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999,True,,0.09045187464097186,0.4314042328505607
332,822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,Paisley,20023,3768855,7349,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,,0.416769,True,,0.19499290898694696,0.5312754138856496
333,822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,Gabe,31684,3768855,17089,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,True,pupper,0.45342683653258087,0.8406797289893084
334,822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,,38696,3768856,11350,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,True,,0.3011523921317238,1.0267306577911175
